consumer_id,revenue,ad_exposure,recency,frequency,monetary_value,age,mobile
2841,41.706966,1,2,7,4,35,1
2842,37.359989,1,9,6,1,44,1
2843,55.17466,0,4,9,8,49,1
2844,55.442638,0,4,9,9,24,1
2845,37.524277,0,9,1,3,45,1
2846,52.256786,1,4,6,7,45,1
2847,43.24509,0,6,1,7,36,0
2848,56.563416,1,6,8,7,33,1
2849,40.916142,0,7,1,5,49,0
2850,42.205429,1,2,4,6,38,0
2851,47.037148,0,6,10,6,37,1
2852,60.638012,0,8,9,9,38,1
2853,25.055798,0,5,1,2,35,0
2854,46.653728,1,2,5,7,31,1
2855,42.928932,1,1,7,5,26,1
2856,48.594376,1,4,8,6,44,1
2857,56.411346,1,7,7,7,44,1
2858,48.961143,0,2,2,10,48,0
2859,50.826672,0,5,1,9,51,1
2860,51.593735,0,7,1,10,50,0
2861,41.920906,1,8,4,4,35,0
2862,38.844959,1,4,4,4,25,1
2863,60.759487,0,10,10,8,50,1
2864,35.295341,1,6,5,1,23,1
2865,32.008511,0,2,8,2,29,1
2866,36.954868,1,9,5,1,49,1
2867,54.640865,1,3,3,9,32,0
2868,59.46032,1,5,5,10,22,1
2869,40.69907,1,5,6,4,41,1
2870,46.776882,1,3,5,5,29,1
2871,53.032993,0,8,10,7,60,1
2872,70.181526,1,9,7,10,58,1
2873,53.355576,1,9,3,6,32,1
2874,41.528934,0,7,9,3,54,1
2875,46.747543,0,8,1,8,46,1
2876,48.439819,1,9,4,6,60,0
2877,44.310291,1,7,3,5,44,0
2878,56.222816,0,2,8,10,28,1
2879,34.935986,0,8,1,4,38,0
2880,60.689785,0,3,10,9,58,1
2881,59.915218,0,5,9,10,57,1
2882,57.949577,1,8,3,8,61,1
2883,65.856903,1,8,4,10,40,1
2884,55.057854,1,7,7,7,46,1
2885,53.919239,0,7,9,5,45,1
2886,57.951859,1,8,5,8,46,1
2887,49.490158,1,9,4,6,45,1
2888,39.623322,1,9,6,1,43,1
2889,55.933384,1,3,6,10,34,1
2890,32.110031,0,2,8,1,38,1
2891,41.266369,1,1,5,6,42,1
2892,49.679943,1,5,2,7,45,1
2893,35.343582,0,2,2,4,44,1
2894,53.468204,1,2,3,9,44,1
2895,44.57486,0,1,1,9,47,1
2896,49.398098,1,5,4,7,46,1
2897,50.257549,1,4,7,6,38,1
2898,57.735008,0,1,8,10,31,1
2899,44.708458,1,4,3,6,51,0
2900,30.233597,1,4,6,1,33,1
2901,54.94664,1,2,7,9,36,1
2902,41.332001,1,7,6,3,42,1
2903,54.701031,0,10,8,7,42,1
2904,42.077068,1,2,4,6,33,1
2905,63.574661,1,7,7,10,34,1
2906,60.313244,0,6,9,9,50,1
2907,44.864193,1,9,4,4,34,1
2908,42.477013,1,4,3,5,41,1
2909,35.187576,1,6,3,2,32,1
2910,53.102886,1,2,6,9,22,1
2911,58.368229,0,10,9,7,34,1
2912,43.823601,1,3,6,5,51,1
2913,62.688385,1,7,6,10,51,1
2914,39.493824,1,7,7,2,43,1
2915,48.289928,0,6,9,5,50,1
2916,44.805099,0,9,9,2,47,1
2917,34.248993,1,4,4,2,28,1
2918,36.474075,1,3,5,3,32,1
2919,39.833549,1,7,5,3,39,1
2920,41.480354,0,4,10,3,35,1
2921,45.823097,0,1,1,10,49,0
2922,44.338715,1,5,5,6,30,1
2923,36.207676,1,4,6,3,44,1
2924,53.732082,1,7,3,8,47,0
2925,56.548248,1,9,5,8,35,1
2926,51.39373,0,10,4,7,32,1
2927,51.423386,1,4,6,7,57,1
2928,55.847813,0,10,2,9,37,1
2929,55.214138,0,10,9,5,46,1
2930,51.756855,0,10,9,5,35,1
2931,45.195957,1,3,3,6,24,0
2932,58.181538,1,6,5,10,49,1
2933,45.8582,1,5,6,5,30,1
2934,59.269077,0,9,9,9,61,1
2935,39.780334,0,5,1,6,30,0
2936,34.856792,1,6,4,2,47,1
2937,37.282288,1,1,4,4,41,1
2938,46.94215,0,10,1,5,23,1
2939,27.312906,0,5,1,1,41,0
2940,62.656853,1,6,6,9,50,1
2941,59.70282,0,4,10,10,37,1
2942,42.362274,0,9,2,6,36,1
2943,31.189959,0,2,9,1,55,1
2944,47.321251,0,2,8,6,59,1
2945,41.251526,1,4,6,4,51,1
2946,54.437046,0,1,10,9,55,1
2947,40.468288,1,4,8,3,41,1
2948,41.365135,1,3,5,5,35,1
2949,59.912247,0,7,10,8,40,1
2950,46.434216,1,5,8,5,51,1
2951,45.05587,0,7,10,4,42,1
2952,44.81485,1,3,8,4,32,1
2953,46.161625,1,1,3,8,27,1
2954,47.095055,1,8,5,4,45,1
2955,48.517338,1,7,7,4,47,1
2956,49.243591,1,3,8,6,49,1
2957,48.265404,0,1,1,10,58,0
2958,55.023335,1,8,6,7,37,1
2959,36.112843,1,5,7,2,29,1
2960,33.421108,1,3,2,3,27,0
2961,56.97298,1,3,6,9,30,1
2962,44.654945,0,9,9,3,46,1
2963,41.115604,0,2,10,3,45,1
2964,47.736797,0,2,9,6,51,1
2965,53.204571,0,10,2,8,51,0
2966,47.780415,0,10,4,6,53,0
2967,60.711018,1,6,6,10,38,1
2968,49.208683,1,5,2,7,47,1
2969,32.86097,0,8,1,2,25,1
2970,41.904072,1,9,6,2,42,1
2971,41.881638,1,3,7,4,48,1
2972,41.157799,1,4,6,2,44,1
2973,59.288052,0,2,8,10,36,1
2974,41.441326,1,3,4,6,32,1
2975,45.199417,1,2,4,6,40,1
2976,35.544159,0,8,8,1,47,1
2977,33.811718,1,5,5,2,35,1
2978,45.830788,0,10,9,2,35,1
2979,34.405823,0,6,1,4,24,0
2980,45.266235,1,3,8,5,44,1
2981,26.69025,1,2,4,1,53,1
2982,40.221085,1,9,4,2,35,1
2983,44.317184,1,2,5,7,38,1
2984,46.573311,0,9,1,7,31,0
2985,37.702847,0,8,1,5,50,0
2986,62.626495,0,8,9,10,61,1
2987,61.574463,1,9,5,8,25,1
2988,47.910835,0,5,10,4,45,1
2989,37.625053,0,9,1,4,40,0
2990,31.299665,0,8,2,2,33,1
2991,34.018936,0,2,8,2,31,1
2992,30.974688,1,3,7,1,39,1
2993,56.86253,1,6,5,9,34,1
2994,49.210407,1,4,3,8,33,1
2995,55.323738,0,4,10,8,43,1
2996,56.192905,0,2,10,8,35,1
2997,41.43821,1,5,3,5,34,1
2998,43.029999,0,10,7,3,40,1
2999,36.782139,0,8,8,1,50,1
3000,42.581696,1,6,8,4,41,1
3001,45.320911,1,7,4,4,53,1
3002,51.786983,0,5,10,6,39,1
3003,32.223022,1,1,5,2,60,1
3004,64.147636,0,8,8,10,41,1
3005,47.352531,1,5,2,7,43,1
3006,37.39724,1,4,6,3,34,1
3007,39.38615,0,6,10,3,44,1
3008,45.398827,1,9,3,5,34,0
3009,54.215687,0,8,2,9,29,0
3010,57.211685,0,9,8,6,39,1
3011,33.679565,1,2,4,4,41,1
3012,54.281639,1,6,4,9,47,1
3013,41.288773,1,3,6,3,38,1
3014,49.694725,1,5,7,6,39,1
3015,45.694519,1,8,7,4,49,1
3016,43.42107,1,3,3,5,27,0
3017,66.68412,0,10,10,10,56,1
3018,44.818092,0,5,9,5,47,1
3019,44.535629,0,6,9,4,28,1
3020,38.47279,1,2,7,3,52,1
3021,53.192585,1,7,5,6,26,1
3022,40.743011,0,10,1,5,39,0
3023,25.347715,0,1,8,1,36,1
3024,60.49308,0,8,8,9,50,1
3025,44.559681,1,5,5,6,37,1
3026,53.217999,1,9,4,7,41,1
3027,53.823723,1,6,8,6,33,1
3028,46.950256,0,9,10,3,62,1
3029,64.878006,1,5,7,10,56,1
3030,34.537437,1,3,2,3,38,0
3031,36.321594,0,7,9,1,37,1
3032,50.816181,1,6,2,8,35,1
3033,63.363411,1,9,7,9,55,1
3034,64.974388,1,9,6,10,26,1
3035,31.280573,0,2,1,5,23,0
3036,38.544559,1,8,7,2,36,1
3037,35.658165,0,10,2,2,48,0
3038,41.934162,1,2,5,4,31,1
3039,45.801117,1,7,8,4,39,1
3040,30.820484,0,8,1,2,41,0
3041,59.167603,1,3,7,10,46,1
3042,52.19437,0,6,9,6,46,1
3043,52.018154,0,4,10,7,29,1
3044,61.286228,1,5,7,9,37,1
3045,35.750076,1,1,5,4,35,1
3046,30.888535,0,4,1,3,42,0
3047,32.438236,1,2,5,3,45,1
3048,38.143848,1,2,4,5,32,1
3049,42.14835,1,7,7,3,40,1
3050,54.753307,1,1,6,9,34,1
3051,38.986305,0,3,10,4,50,1
3052,62.879147,1,7,5,9,51,1
3053,48.334293,1,2,5,7,28,1
3054,38.127659,1,7,3,3,37,0
3055,49.231777,1,7,2,7,48,0
3056,41.622128,1,7,4,4,42,0
3057,53.898388,1,8,6,6,47,1
3058,39.662689,0,9,8,2,62,1
3059,38.284729,1,9,4,2,21,0
3060,42.117432,1,2,5,6,35,1
3061,53.860737,0,3,10,7,53,1
3062,36.491959,0,8,8,1,43,1
3063,56.946091,1,7,7,9,35,1
3064,37.234058,0,4,9,2,29,1
3065,52.373848,1,7,5,6,39,1
3066,43.427448,0,10,5,4,42,1
3067,28.593243,0,6,1,2,49,0
3068,56.652779,0,8,1,10,34,0
3069,38.875957,1,4,7,2,32,1
3070,49.165089,0,8,2,8,34,1
3071,36.611435,0,3,10,2,46,1
3072,41.983921,0,4,1,7,40,0
3073,43.420715,1,4,3,6,36,0
3074,67.109161,0,10,9,10,48,1
3075,37.049416,0,5,1,5,32,1
3076,39.352516,1,7,7,2,48,1
3077,50.179886,1,5,5,7,51,1
3078,49.468403,1,4,7,7,53,1
3079,30.382313,1,2,5,1,59,1
3080,53.152534,0,9,10,6,43,1
3081,54.658707,1,8,7,6,47,1
3082,65.408424,0,9,10,10,43,1
3083,60.853146,1,9,4,10,37,1
3084,41.716492,1,8,7,2,46,1
3085,39.788296,1,8,4,4,40,1
3086,59.60696,0,4,9,10,43,1
3087,41.560501,0,10,8,2,44,1
3088,53.394073,1,5,2,9,35,1
3089,28.805983,1,3,2,2,43,0
3090,50.503475,1,9,7,5,44,1
3091,62.982639,0,8,10,9,55,1
3092,31.082481,0,8,2,2,42,0
3093,27.200066,0,2,1,3,49,0
3094,59.663483,0,7,9,9,49,1
3095,41.069641,0,7,10,2,53,1
3096,42.557194,0,10,1,6,46,0
3097,56.97821,1,8,6,8,35,1
3098,40.788177,0,2,2,7,29,0
3099,50.990238,1,7,2,7,32,1
3100,31.098593,1,1,4,3,37,1
3101,36.060741,1,6,3,3,51,1
3102,39.157265,0,10,4,3,39,1
3103,34.038258,1,4,6,1,60,1
3104,43.4053,0,10,10,2,44,1
3105,59.660309,0,10,4,10,37,1
3106,65.806717,1,6,8,10,48,1
3107,52.442669,1,4,8,6,41,1
3108,41.034473,1,6,4,4,46,1
3109,54.836571,0,9,10,6,42,1
3110,62.625618,1,9,6,9,37,1
3111,26.12726,0,6,1,2,29,0
3112,45.280792,0,10,1,7,42,1
3113,59.659748,1,8,4,8,33,1
3114,52.541084,1,8,3,7,24,1
3115,41.286549,1,1,4,6,42,1
3116,49.374371,0,8,2,8,44,1
3117,57.250748,0,5,9,9,39,1
3118,35.269337,0,8,2,3,41,0
3119,40.881729,1,3,2,6,53,1
3120,60.051365,0,5,10,9,48,1
3121,55.311165,1,2,5,9,28,1
3122,32.519146,1,2,5,2,33,1
3123,55.61517,1,7,2,10,49,0
3124,32.674335,1,2,5,2,21,1
3125,42.308102,1,5,4,5,33,1
3126,49.530602,1,1,3,8,52,0
3127,42.233917,1,7,8,3,60,1
3128,57.366707,0,10,4,8,32,1
3129,46.297935,1,7,6,5,40,1
3130,60.733337,0,6,9,10,22,1
3131,36.582668,0,9,1,5,49,1
3132,35.518665,0,2,8,3,38,1
3133,63.01075,0,10,7,10,26,1
3134,53.130184,0,8,2,8,44,0
3135,42.908253,1,5,3,6,39,1
3136,46.95977,1,9,6,4,30,1
3137,36.780926,1,1,3,5,28,1
3138,46.081421,1,8,4,5,44,0
3139,52.769691,1,3,2,10,45,0
3140,49.046093,0,10,1,6,47,0
3141,62.295433,0,8,8,9,46,1
3142,66.037827,0,5,10,10,54,1
3143,54.542191,1,7,8,5,36,1
3144,29.916893,0,1,2,3,23,1
3145,39.208702,0,8,2,5,27,1
3146,30.45133,1,4,2,1,38,0
3147,52.11948,1,6,7,6,44,1
3148,46.751381,0,1,2,9,24,0
3149,55.922398,1,2,7,9,38,1
3150,35.957012,1,1,7,2,37,1
3151,49.277081,0,4,9,7,46,1
3152,34.026566,0,1,8,2,42,1
3153,45.266926,1,3,5,6,44,1
3154,52.820465,0,10,7,6,30,1
3155,52.29377,1,3,4,9,31,1
3156,41.651485,0,1,2,7,38,0
3157,55.806221,0,9,1,10,41,0
3158,29.226383,1,7,2,1,56,1
3159,25.563313,1,3,2,1,35,1
3160,56.517651,1,7,7,7,31,1
3161,50.231903,1,5,5,8,50,1
3162,33.475422,1,2,5,3,35,1
3163,42.925838,0,3,1,9,36,0
3164,57.540901,1,4,6,9,40,1
3165,31.759623,0,1,9,2,27,1
3166,61.746147,1,9,6,10,46,1
3167,64.271042,0,10,7,10,41,1
3168,34.267151,1,6,4,2,53,1
3169,37.771313,1,3,8,2,55,1
3170,40.543663,0,10,10,1,44,1
3171,50.705128,1,6,4,7,38,1
3172,34.733196,0,9,1,3,26,0
3173,49.910717,1,3,3,8,25,0
3174,41.503304,1,4,2,6,33,0
3175,55.358829,0,8,8,9,64,1
3176,39.509377,0,4,9,2,36,1
3177,55.518414,1,7,2,8,56,1
3178,63.300362,0,10,8,10,54,1
3179,52.052479,0,7,9,7,40,1
3180,40.625793,1,3,7,3,41,1
3181,35.344788,1,3,8,1,39,1
3182,50.287659,1,3,6,8,30,1
3183,44.064651,1,6,4,4,34,1
3184,52.800362,1,4,7,7,53,1
3185,52.20607,1,4,3,7,33,1
3186,52.036556,1,1,4,9,47,1
3187,40.041729,1,9,3,3,28,0
3188,32.32729,0,4,9,1,49,1
3189,62.122105,1,4,7,10,46,1
3190,45.91077,1,9,6,4,34,1
3191,46.892052,0,10,9,4,62,1
3192,60.999825,0,9,9,9,38,1
3193,37.018463,0,4,1,6,33,0
3194,51.751404,1,4,5,7,35,1
3195,32.530197,0,8,2,1,56,1
3196,48.153221,0,1,10,7,49,1
3197,55.674351,0,10,10,6,50,1
3198,39.406536,0,1,2,7,32,0
3199,62.164955,1,3,8,10,53,1
3200,34.99255,0,4,10,2,63,1
3201,52.486122,1,1,3,8,26,0
3202,41.306328,0,1,10,4,41,1
3203,48.480007,1,4,6,8,48,1
3204,46.400314,0,9,1,7,42,0
3205,37.376118,1,3,5,3,35,1
3206,32.251965,0,7,1,3,31,1
3207,40.68211,1,3,5,6,50,1
3208,38.153622,0,7,10,1,64,1
3209,35.266689,0,9,2,3,31,0
3210,38.805222,1,2,5,3,26,1
3211,49.929642,1,6,8,5,57,1
3212,35.483257,0,8,2,3,49,0
3213,37.499077,0,6,1,4,30,0
3214,52.497448,1,4,5,7,29,1
3215,42.24157,1,1,4,6,42,1
3216,28.978647,1,6,2,1,24,0
3217,46.557697,0,1,8,6,47,1
3218,50.428009,1,9,7,4,30,1
3219,41.06723,1,5,7,3,44,1
3220,41.499546,1,7,8,3,38,1
3221,44.256042,1,5,4,5,33,1
3222,41.785488,0,2,1,8,45,0
3223,59.742947,1,8,5,8,49,1
3224,48.531975,1,8,3,5,28,1
3225,33.076546,0,10,4,2,44,1
3226,45.207195,0,9,1,6,47,1
3227,50.849846,1,5,2,9,35,0
3228,38.82811,1,9,3,1,47,0
3229,60.700237,1,7,4,9,43,1
3230,37.538132,1,7,8,1,45,1
3231,58.895851,1,4,6,9,34,1
3232,53.646389,0,6,9,7,45,1
3233,50.772789,1,1,3,9,49,0
3234,26.679918,1,1,4,1,50,1
3235,37.166275,1,7,5,2,51,1
3236,42.084824,0,10,6,3,52,1
3237,44.215172,0,9,10,1,34,1
3238,38.504448,0,4,10,1,36,1
3239,54.66309,0,5,1,10,23,0
3240,51.221165,0,10,2,8,42,1
3241,36.262882,1,9,4,2,47,0
3242,56.518929,0,10,5,8,50,1
3243,45.842022,0,7,1,7,46,0
3244,44.507656,1,4,3,7,44,1
3245,54.4053,1,4,3,10,41,0
3246,46.2789,1,4,6,6,29,1
3247,28.21633,0,1,1,4,43,0
3248,39.021076,1,5,8,2,41,1
3249,59.145405,0,10,2,10,51,1
3250,42.0466,1,4,8,1,27,1
3251,32.24707,1,3,4,2,31,0
3252,51.226337,1,7,6,6,34,1
3253,55.701538,0,10,8,7,52,1
3254,66.183876,0,9,10,10,49,1
3255,59.525211,1,9,7,9,35,1
3256,27.411657,1,3,4,1,22,1
3257,49.300808,1,5,7,7,40,1
3258,30.093607,0,5,1,4,29,0
3259,40.776463,0,8,1,6,49,0
3260,40.225296,0,10,1,5,27,0
3261,48.978558,1,5,4,7,31,1
3262,39.55901,0,1,1,7,50,0
3263,46.606499,0,10,7,3,53,1
3264,45.030655,1,6,4,6,44,1
3265,46.090904,1,9,5,4,41,1
3266,53.693203,0,10,8,6,36,1
3267,39.790703,1,7,5,2,47,1
3268,36.078297,1,9,3,2,32,0
3269,45.344193,1,6,6,4,40,1
3270,64.844398,0,9,10,10,24,1
3271,58.34127,1,6,5,10,36,1
3272,51.429043,1,2,5,7,45,1
3273,27.532505,1,1,6,1,33,1
3274,55.855267,0,7,9,8,55,1
3275,41.716705,1,2,4,6,36,1
3276,55.94772,1,6,7,7,45,1
3277,49.681583,0,3,9,7,43,1
3278,48.234646,0,9,1,7,33,1
3279,57.005749,1,7,7,7,53,1
3280,29.649406,1,2,3,2,27,1
3281,56.239929,0,10,9,6,47,1
3282,29.034666,0,6,1,2,30,0
3283,49.387657,0,3,9,7,39,1
3284,61.047295,1,7,7,8,43,1
3285,25.179205,0,4,1,2,25,0
3286,52.169979,1,5,8,6,35,1
3287,33.963005,0,3,9,1,38,1
3288,47.734974,1,2,3,9,33,1
3289,45.845207,1,9,6,2,35,1
3290,45.427017,1,7,4,6,44,1
3291,43.322166,1,8,5,3,48,1
3292,55.459431,0,3,9,8,27,1
3293,40.232906,0,3,9,4,47,1
3294,41.939281,0,7,9,3,44,1
3295,44.98782,0,9,1,6,67,1
3296,69.960159,1,7,8,10,41,1
3297,57.680771,1,9,4,9,64,1
3298,41.720463,1,3,6,5,36,1
3299,51.866627,1,6,2,9,29,1
3300,56.070381,0,10,6,8,50,1
3301,48.564735,1,7,6,5,36,1
3302,45.293545,1,6,3,6,33,0
3303,50.764843,0,10,1,8,25,0
3304,46.937031,0,10,8,4,60,1
3305,41.702023,0,10,7,3,48,1
3306,31.360142,0,9,2,1,43,1
3307,34.316982,1,7,7,1,41,1
3308,57.563469,1,5,6,8,32,1
3309,53.029751,0,10,2,8,28,0
3310,62.747223,0,10,7,9,40,1
3311,40.514877,0,1,2,8,35,1
3312,60.006798,0,5,10,9,51,1
3313,35.701809,0,2,10,3,59,1
3314,43.611118,1,7,6,4,53,1
3315,35.871162,0,9,1,4,37,1
3316,50.334988,0,10,4,6,46,1
3317,64.39801,1,9,7,10,29,1
3318,31.92,0,3,10,1,48,1
3319,31.283035,0,3,1,3,23,0
3320,40.994591,0,1,8,5,32,1
3321,50.383408,0,1,8,9,47,1
3322,38.046673,0,5,10,3,53,1
3323,29.198839,1,3,4,1,42,0
3324,29.885481,1,7,3,1,50,1
3325,62.523026,0,9,10,9,31,1
3326,45.34087,1,9,7,3,47,1
3327,63.169228,1,7,8,9,53,1
3328,47.186676,1,1,5,8,36,1
3329,51.077682,0,1,9,8,44,1
3330,36.525108,1,1,3,5,41,0
3331,44.298088,1,5,2,7,49,0
3332,41.724483,0,2,2,8,38,1
3333,34.514973,0,4,1,4,37,0
3334,34.109142,0,2,8,2,23,1
3335,28.909069,1,1,4,2,40,1
3336,40.312096,1,9,7,1,26,1
3337,38.456661,0,8,2,4,22,0
3338,34.11145,0,8,9,1,56,1
3339,43.27837,1,2,4,6,48,0
3340,37.095581,0,5,10,2,63,1
3341,47.572109,0,9,9,4,31,1
3342,60.696442,1,7,5,10,45,1
3343,37.560318,0,10,2,4,36,0
3344,61.613468,1,6,8,8,51,1
3345,46.808319,1,9,5,4,24,1
3346,37.240871,1,5,4,2,31,0
3347,49.417168,1,8,7,5,50,1
3348,58.602463,0,10,8,7,36,1
3349,55.645908,1,5,6,9,51,1
3350,52.884575,1,4,3,9,36,1
3351,56.311546,1,1,7,10,55,1
3352,52.777359,0,1,8,10,31,1
3353,28.155962,0,2,10,1,47,1
3354,53.814835,1,3,5,9,28,1
3355,37.260078,1,5,2,3,40,0
3356,53.858158,0,6,1,10,29,0
3357,49.104828,1,2,4,7,43,1
3358,54.508301,0,10,10,5,39,1
3359,37.113056,1,5,7,2,40,1
3360,36.368767,0,2,10,3,26,1
3361,37.081802,1,5,8,1,30,1
3362,47.620625,1,3,8,6,29,1
3363,46.537048,1,6,7,5,32,1
3364,45.564369,0,3,1,9,37,0
3365,46.242249,1,4,3,7,46,1
3366,62.111355,0,9,10,8,45,1
3367,43.858685,1,6,3,5,23,1
3368,60.759022,1,2,7,10,31,1
3369,40.942387,1,2,5,5,50,1
3370,32.234261,1,3,2,3,33,0
3371,41.916809,0,7,1,5,32,0
3372,55.358295,0,10,7,7,52,1
3373,43.152081,1,5,4,5,22,0
3374,43.515446,0,3,10,6,44,1
3375,52.432041,0,10,8,5,31,1
3376,60.677773,0,5,9,10,35,1
3377,45.501801,0,9,1,6,24,0
3378,48.590382,0,1,2,10,54,1
3379,44.811131,1,1,6,6,48,1
3380,50.633514,1,7,6,6,48,1
3381,42.675591,1,2,7,4,31,1
3382,41.430031,0,1,2,7,50,0
3383,41.404957,1,3,4,5,48,1
3384,36.38287,1,7,3,2,35,0
3385,37.816944,1,6,3,3,39,0
3386,49.849403,0,10,3,6,29,0
3387,48.495846,0,1,10,6,39,1
3388,29.91748,0,7,1,2,45,1
3389,43.38715,0,3,9,5,23,1
3390,46.344429,0,5,10,5,30,1
3391,50.015404,0,3,10,7,43,1
3392,62.598476,1,3,8,10,27,1
3393,56.278366,1,5,5,8,23,1
3394,46.07106,0,3,9,5,46,1
3395,26.44696,0,2,1,3,38,0
3396,51.260334,0,6,9,6,39,1
3397,51.893742,0,8,9,5,56,1
3398,41.714432,1,4,2,4,42,0
3399,46.092098,0,10,8,3,58,1
3400,42.130657,0,9,1,5,55,0
3401,41.896881,1,6,2,6,21,1
3402,50.762829,1,8,5,6,54,1
3403,25.696205,1,2,3,1,31,0
3404,60.506088,1,6,5,9,41,1
3405,42.458443,1,1,3,6,52,1
3406,58.063465,0,1,8,10,37,1
3407,50.412449,1,9,6,6,29,1
3408,49.483696,0,3,9,6,44,1
3409,36.841896,0,5,1,6,40,0
3410,62.958107,0,10,7,9,60,1
3411,58.880211,0,6,10,8,59,1
3412,56.962524,1,4,4,10,26,1
3413,51.257973,0,5,10,6,48,1
3414,51.333206,1,4,7,7,34,1
3415,37.13868,0,2,2,7,28,1
3416,50.864731,0,5,1,10,30,1
3417,54.794693,0,8,1,10,23,0
3418,52.791527,0,4,10,6,38,1
3419,41.657066,0,8,8,2,45,1
3420,24.8211,0,3,1,2,45,0
3421,36.793022,1,7,6,1,43,1
3422,57.313732,1,7,4,9,53,0
3423,32.519199,0,4,10,1,44,1
3424,26.111517,1,2,5,1,26,1
3425,52.342545,1,2,7,7,43,1
3426,45.771194,1,8,3,5,34,0
3427,36.49612,0,5,9,2,46,1
3428,53.545773,1,9,5,7,48,1
3429,46.188751,1,5,8,5,50,1
3430,28.167587,0,10,3,2,43,0
3431,50.179703,1,6,5,7,32,1
3432,44.977573,0,6,9,5,39,1
3433,37.639568,1,2,7,3,31,1
3434,49.631474,0,4,9,7,37,1
3435,51.356827,1,7,4,8,23,1
3436,43.959064,1,1,6,7,38,1
3437,38.692249,0,10,6,2,34,1
3438,52.603275,0,10,2,8,41,0
3439,55.663124,1,3,2,10,43,0
3440,50.417141,0,10,1,8,25,1
3441,38.563004,0,5,1,6,38,0
3442,50.822346,1,7,7,5,59,1
3443,35.59446,1,6,6,2,38,1
3444,61.696953,0,9,9,9,55,1
3445,42.895409,1,3,5,6,27,1
3446,43.328129,1,6,3,6,44,1
3447,50.376167,0,9,9,5,33,1
3448,40.691467,0,10,3,3,26,1
3449,33.963627,1,2,7,1,33,1
3450,52.662285,0,9,1,9,33,0
3451,59.999836,0,9,10,8,53,1
3452,52.673183,1,6,6,7,33,1
3453,62.733505,0,10,6,10,42,1
3454,64.520645,1,7,7,10,51,1
3455,44.543022,1,1,7,6,41,1
3456,37.641026,1,3,7,2,39,1
3457,44.164337,1,2,3,6,33,1
3458,41.607609,1,1,6,5,58,1
3459,53.820847,0,3,9,8,38,1
3460,63.635151,0,10,9,8,40,1
3461,40.210739,0,2,1,7,48,0
3462,46.083721,1,5,4,6,35,1
3463,54.478477,1,4,7,8,39,1
3464,63.078938,1,9,5,10,24,1
3465,38.9072,0,9,1,3,22,0
3466,36.219372,0,10,1,1,42,0
3467,59.576546,0,8,9,9,43,1
3468,51.671768,0,5,9,6,40,1
3469,33.857487,0,8,1,3,46,0
3470,59.974674,0,8,9,7,43,1
3471,47.367172,0,8,8,5,31,1
3472,48.924053,0,10,9,4,52,1
3473,42.357029,1,3,8,4,40,1
3474,36.761295,0,2,8,3,41,1
3475,49.763401,0,2,9,7,47,1
3476,40.022633,0,10,4,3,45,1
3477,45.652317,0,10,6,3,45,1
3478,53.088455,0,5,1,10,38,0
3479,36.860546,0,10,6,2,60,1
3480,48.170876,0,10,6,5,35,1
3481,44.791302,1,3,8,5,41,1
3482,50.776642,1,7,2,7,30,1
3483,42.953323,0,3,9,4,44,1
3484,42.893833,1,6,3,5,25,0
3485,36.876026,0,1,8,5,45,1
3486,54.357037,1,5,3,9,45,1
3487,40.758316,1,9,3,3,33,1
3488,58.553272,0,8,10,7,44,1
3489,51.889614,1,8,7,6,32,1
3490,46.981129,0,6,1,7,44,1
3491,48.843868,0,10,7,6,34,1
3492,45.658424,1,4,3,6,39,0
3493,47.063992,1,6,8,5,34,1
3494,26.267332,0,1,2,2,25,0
3495,62.016293,0,8,8,9,46,1
3496,51.891609,1,8,5,6,36,1
3497,42.914921,1,5,2,5,22,0
3498,42.171143,1,5,2,5,41,0
3499,31.475435,1,3,8,1,50,1
3500,58.050144,1,9,6,7,38,1
3501,42.697498,1,9,7,1,21,1
3502,63.31184,0,8,8,10,37,1
3503,47.663662,0,10,3,6,42,0
3504,57.780788,1,7,6,8,40,1
3505,22.597601,0,2,2,2,26,0
3506,49.160084,0,10,7,5,42,1
3507,31.602135,1,6,3,2,48,0
3508,40.842712,0,6,9,2,45,1
3509,47.889454,0,2,2,9,31,0
3510,54.398766,1,2,4,10,60,0
3511,55.096184,1,2,3,10,21,1
3512,47.01812,1,3,3,6,23,0
3513,23.58164,1,1,3,1,34,0
3514,48.758587,1,3,5,7,50,1
3515,45.314533,0,3,1,9,21,0
3516,47.053761,0,10,2,7,23,1
3517,42.936676,0,8,8,3,56,1
3518,45.724586,0,9,9,3,41,1
3519,49.954971,1,4,6,6,38,1
3520,32.489613,0,1,2,5,33,0
3521,54.611141,0,4,9,9,41,1
3522,34.033096,0,6,1,4,30,0
3523,42.098461,0,1,1,9,22,1
3524,43.368221,1,7,5,5,46,1
3525,44.037868,1,6,7,3,23,1
3526,48.872871,1,5,8,5,64,1
3527,61.575909,0,10,6,10,27,1
3528,36.445885,0,10,7,1,38,1
3529,40.55756,0,8,8,2,59,1
3530,48.719845,1,4,2,8,29,0
3531,59.095421,0,6,9,8,37,1
3532,57.346481,1,8,6,8,46,1
3533,65.747505,0,8,10,10,33,1
3534,32.845821,1,3,5,2,42,1
3535,43.243549,1,7,5,5,30,1
3536,37.610664,1,6,2,4,37,1
3537,48.828003,1,9,6,5,32,1
3538,51.121792,0,10,4,6,39,1
